timestamp,Open,High,Low,Close,Volume
2005-01-03 00:00:00-05:00,83.42907541123063,83.56634258238373,82.28978668979943,82.56431579589844,55748000
2005-01-04 00:00:00-05:00,82.67408114582,82.72898798562325,81.28771747611711,81.55538177490234,69167600
2005-01-05 00:00:00-05:00,81.49365605881036,81.84368081396413,80.9857805957884,80.99264526367188,65667300
2005-01-06 00:00:00-05:00,81.2877686526134,81.77505538118918,81.16423080338237,81.4044418334961,47814700
2005-01-07 00:00:00-05:00,81.65151436818014,81.82995908486798,81.07500268203773,81.28776550292969,55847700
2005-01-10 00:00:00-05:00,81.21912244892242,81.98780288692112,81.21912244892242,81.6720962524414,56563300
2005-01-11 00:00:00-05:00,81.42500528119987,81.49363623471733,80.97889622902724,81.10929870605469,63099700
2005-01-12 00:00:00-05:00,81.26028761314306,81.56226484719359,80.65632267263008,81.37696075439453,72720500
2005-01-13 00:00:00-05:00,81.42501211913937,81.48678364783683,80.64260766368187,80.72496795654297,55537500
2005-01-14 00:00:00-05:00,80.9651856780104,81.34952327097143,80.82105908065,81.1504898071289,42032500
2005-01-18 00:00:00-05:00,81.02007110579395,82.09759320340002,80.95143492274957,81.99464416503906,57391700
2005-01-19 00:00:00-05:00,81.96717269662044,82.0289389643178,81.12986171536001,81.13672637939453,54378900
2005-01-20 00:00:00-05:00,80.91023477877965,81.12299222535295,80.49844397668122,80.64257049560547,72049300
2005-01-21 00:00:00-05:00,80.84162206873357,80.98574862013665,80.05921779757105,80.1484375,63160400
2005-01-24 00:00:00-05:00,80.36123178384736,80.53281183828673,79.86708562547643,79.9906234741211,58441900
2005-01-25 00:00:00-05:00,80.23768842357535,80.6220260184511,80.10728592408236,80.21709442138672,68245000
2005-01-26 00:00:00-05:00,80.51906456725285,80.71123333513218,80.32689579937353,80.4572982788086,57195100
2005-01-27 00:00:00-05:00,80.42984338010561,80.81418090884196,80.28571680682948,80.59455871582031,55878800
2005-01-28 00:00:00-05:00,80.63573624069747,80.67691900178073,80.03177651893947,80.59455871582031,60738900
2005-01-31 00:00:00-05:00,80.95143400210891,81.1573320764892,80.78671868432801,81.09556579589844,52532700
2005-02-01 00:00:00-05:00,81.15734729084963,81.72699419871387,81.05439823435988,81.61032104492188,49841200
2005-02-02 00:00:00-05:00,81.71323430913579,82.07698296799938,81.60342586316025,81.85736083984375,52468900
2005-02-03 00:00:00-05:00,81.7132384807093,81.78187465367812,81.37694322522239,81.64460754394531,48837100
2005-02-04 00:00:00-05:00,81.67209741460431,82.65353543332053,81.65837331560863,82.51627349853516,50024600
2005-02-07 00:00:00-05:00,82.52997854212926,82.71528263492525,82.3309451173004,82.40644073486328,45412000
2005-02-08 00:00:00-05:00,82.47506427480265,82.80450014330921,82.4064333294237,82.50251770019531,39263500
2005-02-09 00:00:00-05:00,82.64666527910092,82.69470747670717,81.84367201787929,81.88484954833984,55279400
2005-02-10 00:00:00-05:00,82.12506815745822,82.37213858360316,81.85053906193309,82.17996978759766,45858600
2005-02-11 00:00:00-05:00,82.15250152137816,83.07217303990498,81.98778618828605,82.8868637084961,53133000
2005-02-14 00:00:00-05:00,82.8319226462353,82.94859573344412,82.6877961438826,82.82505798339844,32432100
2005-02-15 00:00:00-05:00,82.90746763324435,83.3398473979568,82.82510733873436,83.13394927978516,43852700
2005-02-16 00:00:00-05:00,82.99665118469328,83.36039983021224,82.81820657579938,83.1888198852539,55523000
2005-02-17 00:00:00-05:00,83.20259364487636,83.27122461226905,82.50940883093374,82.51627349853516,58124000
2005-02-18 00:00:00-05:00,82.52314192300634,82.68786254614805,82.2897955612005,82.62609100341797,47723300
2005-02-22 00:00:00-05:00,82.28980145365806,82.68100379826859,81.3838589063385,81.3975830078125,80697600
2005-02-23 00:00:00-05:00,81.62407278226928,82.06331735157245,81.41131516669665,81.98095703125,68292600
2005-02-24 00:00:00-05:00,81.8368046169719,82.57803155774201,81.6583651667991,82.52312469482422,68563600
2005-02-25 00:00:00-05:00,82.54368731033584,83.50453616218292,82.48192103627528,83.3398208618164,60899900
